brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
53626.0,sold,460000.0,4.0,3.0,1.14,1611195.0,Mint Hill,North Carolina,28227.0,3444.0,2022-02-24
107703.0,sold,148000.0,2.0,2.0,0.13,584528.0,Mount Dora,Florida,32757.0,960.0,2021-12-22
22611.0,sold,480000.0,4.0,4.0,0.14,372181.0,Orlando,Florida,32828.0,2591.0,2021-10-28
78714.0,sold,48000.0,2.0,2.0,,1758560.0,Hilton Head Island,South Carolina,29928.0,1057.0,2021-11-30
22505.0,sold,70000.0,,,0.23,1028936.0,Sebastian,Florida,32958.0,,2022-01-27
52511.0,sold,180000.0,3.0,2.0,0.27,1085343.0,Kissimmee,Florida,34744.0,1512.0,2022-02-17
64006.0,sold,145000.0,3.0,2.0,,672430.0,Augusta,Georgia,30906.0,1216.0,2021-11-19
23051.0,sold,350000.0,3.0,2.0,0.1,433392.0,Tavares,Florida,32778.0,2108.0,2022-04-21
76047.0,sold,450000.0,4.0,4.0,0.21,401620.0,Charlotte,North Carolina,28273.0,2847.0,2021-12-03
70650.0,sold,317000.0,3.0,3.0,0.3,1102732.0,Clarkston,Georgia,30021.0,1490.0,2022-04-13
33717.0,sold,449000.0,3.0,2.0,0.85,1464754.0,Sandy Springs,Georgia,30328.0,1505.0,2022-01-28
48793.0,sold,195000.0,4.0,1.0,,1553705.0,Jacksonville,Florida,32211.0,1050.0,2022-02-22
20484.0,sold,219900.0,3.0,2.0,0.83,685259.0,Jacksonville,North Carolina,28540.0,1700.0,2021-12-14
5042.0,sold,7000.0,,,0.24,1606481.0,Webster,Florida,33597.0,,2022-04-19
22440.0,sold,55000.0,,,7.12,349441.0,Kings Mountain,North Carolina,28086.0,,2022-01-21
33172.0,sold,699000.0,4.0,4.0,7.73,812147.0,Moreland,Georgia,30259.0,3073.0,2022-04-18
25789.0,sold,309990.0,4.0,2.0,0.22,1315501.0,Ocala,Florida,34472.0,1828.0,2022-03-30
92707.0,sold,149900.0,2.0,1.0,0.19,46477.0,Spartanburg,South Carolina,29301.0,,2021-12-03
50816.0,sold,175000.0,4.0,2.0,0.36,316075.0,Macon,Georgia,31211.0,1590.0,2022-03-16
44694.0,sold,340000.0,4.0,3.0,0.13,232747.0,Pensacola,Florida,32506.0,2133.0,2022-03-10
12046.0,sold,115000.0,3.0,1.0,0.36,35584.0,Grovetown,Georgia,30813.0,909.0,2022-04-11
67738.0,sold,390000.0,3.0,2.0,,1743452.0,Pembroke Pines,Florida,33028.0,1524.0,2022-03-07
33929.0,sold,690000.0,2.0,2.0,,273078.0,Miami,Florida,33131.0,969.0,2022-02-11
30050.0,sold,969000.0,3.0,2.0,0.11,1328528.0,Atlantic Beach,North Carolina,28512.0,1680.0,2022-04-07
58404.0,sold,585900.0,2.0,2.0,,513591.0,Panama City Beach,Florida,32413.0,1147.0,2022-03-16
3318.0,sold,244500.0,3.0,2.0,0.07,377796.0,Orlando,Florida,32824.0,1149.0,2022-01-10
66195.0,sold,64900.0,1.0,1.0,0.1,1417556.0,Cleveland,Georgia,30528.0,600.0,2021-11-16
19654.0,sold,410000.0,6.0,3.0,0.28,1472372.0,Fairburn,Georgia,30213.0,3590.0,2022-04-18
81116.0,sold,275000.0,3.0,2.0,0.35,840593.0,Ocala,Florida,34473.0,1327.0,2022-03-15
11271.0,sold,118765.0,3.0,3.0,0.04,789919.0,Decatur,Georgia,30035.0,1752.0,2022-04-01
4177.0,sold,350000.0,3.0,2.0,0.72,1602769.0,Mint Hill,North Carolina,28227.0,1824.0,2021-12-10
10371.0,sold,399000.0,4.0,3.0,0.28,57355.0,Greer,South Carolina,29650.0,,2022-01-27
71369.0,sold,413000.0,3.0,3.0,0.05,506529.0,Charlotte,North Carolina,28208.0,1858.0,2022-02-25
25878.0,sold,299490.0,4.0,3.0,0.17,180421.0,Easley,South Carolina,29642.0,,2021-12-24
12529.0,sold,89000.0,,,2.08,414790.0,Hubert,North Carolina,28539.0,,2021-12-17
52631.0,sold,220000.0,3.0,2.0,0.63,285816.0,Gastonia,North Carolina,28054.0,1664.0,2022-04-13
78186.0,sold,775000.0,4.0,3.0,0.7,94912.0,Brookhaven,Georgia,30324.0,2102.0,2022-03-21
46633.0,sold,754985.0,4.0,3.0,,842680.0,Jacksonville,Florida,32246.0,2416.0,2021-12-29
56811.0,sold,295000.0,2.0,3.0,,1559492.0,Coral Springs,Florida,33067.0,1268.0,2022-04-20
30499.0,sold,202500.0,3.0,2.0,0.24,272304.0,East Palatka,Florida,32131.0,1440.0,2022-04-12
20062.0,sold,375000.0,4.0,4.0,1.0,1087954.0,Ellenwood,Georgia,30294.0,2672.0,2022-03-17
22909.0,sold,1199000.0,3.0,2.0,0.15,485869.0,Marathon,Florida,33050.0,1546.0,2021-11-01
35813.0,sold,335000.0,3.0,2.0,,990727.0,Orange Park,Florida,32073.0,1889.0,2022-03-16
15562.0,sold,33201.0,3.0,1.0,0.18,127446.0,Macon,Georgia,31204.0,1274.0,2022-02-25
64008.0,sold,330000.0,4.0,3.0,0.5,1472206.0,Martinez,Georgia,30907.0,2655.0,2022-03-31
16829.0,sold,550000.0,3.0,2.0,0.1,1054018.0,Atlanta,Georgia,30317.0,1607.0,2022-04-07
4187.0,sold,340000.0,4.0,3.0,0.28,1092150.0,Waxhaw,North Carolina,28173.0,1903.0,2022-03-02
52549.0,sold,269000.0,3.0,2.0,0.15,929554.0,Monroe,North Carolina,28110.0,1453.0,2021-11-04
102172.0,sold,279000.0,2.0,2.0,3.42,975753.0,Murphy,North Carolina,28906.0,1600.0,2022-03-04
71354.0,sold,400000.0,4.0,2.0,0.15,297209.0,Davenport,Florida,33897.0,1720.0,2022-03-23
55622.0,sold,15000.0,,,0.09,737669.0,Pensacola,Florida,32501.0,,2022-03-07
55622.0,sold,480000.0,4.0,4.0,0.5,850007.0,Pace,Florida,32571.0,2541.0,2021-12-28
36336.0,sold,804000.0,1.0,2.0,,1745867.0,Miami,Florida,33130.0,1170.0,2022-04-01
22611.0,sold,395900.0,3.0,3.0,0.11,880871.0,Sanford,Florida,32773.0,2031.0,2022-04-13
53626.0,sold,265000.0,3.0,2.0,0.39,1686905.0,Dallas,North Carolina,28034.0,1517.0,2022-04-05
8272.0,sold,525000.0,3.0,2.0,0.87,942677.0,Tuckasegee,North Carolina,28783.0,1556.0,2022-03-18
9846.0,sold,165000.0,,,14.13,265224.0,Jackson Springs,North Carolina,27281.0,,2022-01-27
4187.0,sold,260000.0,3.0,1.0,0.26,618817.0,Rock Hill,South Carolina,29732.0,1127.0,2021-11-15
64973.0,sold,112900.0,3.0,2.0,0.25,1308866.0,Jacksonville,North Carolina,28540.0,1194.0,2021-10-28
95515.0,sold,295000.0,3.0,2.0,0.22,1436497.0,Ocean Isle Beach,North Carolina,28469.0,1626.0,2022-04-18
72376.0,sold,36750.0,,,1.14,1070387.0,Supply,North Carolina,28462.0,,2022-04-08
106262.0,sold,299900.0,3.0,2.0,,1444387.0,Jacksonville,Florida,32218.0,1828.0,2022-03-31
30499.0,sold,179900.0,4.0,2.0,,860284.0,Jacksonville,Florida,32209.0,1236.0,2022-03-25
4157.0,sold,409900.0,4.0,3.0,0.23,1582249.0,Charlotte,North Carolina,28212.0,2483.0,2021-11-18
22611.0,sold,240000.0,2.0,2.0,0.17,912699.0,Orlando,Florida,32803.0,890.0,2022-01-14
85113.0,sold,25000.0,,,0.07,21521.0,Cleveland,Georgia,30528.0,,2022-03-10
3747.0,sold,439900.0,4.0,2.0,2.0,555448.0,Rutledge,Georgia,30663.0,2150.0,2022-03-25
29653.0,sold,500000.0,3.0,2.0,0.54,302850.0,Chimney Rock,North Carolina,28720.0,1945.0,2022-03-25
12363.0,sold,152000.0,1.0,1.0,,350018.0,Seven Devils,North Carolina,28604.0,630.0,2021-11-18
21773.0,sold,649000.0,6.0,4.0,33.5,1125115.0,Ridgeland,South Carolina,29936.0,3630.0,2022-04-18
155.0,sold,299900.0,3.0,2.0,0.96,1170326.0,Commerce,Georgia,30529.0,,2022-04-01
83845.0,sold,105000.0,2.0,3.0,0.01,496563.0,Jacksonville,North Carolina,28546.0,896.0,2021-11-19
22611.0,sold,409900.0,3.0,2.0,0.34,192375.0,Gulf Breeze,Florida,32561.0,1794.0,2022-01-13
35658.0,sold,375000.0,3.0,2.0,0.19,675759.0,Jacksonville,Florida,32246.0,1304.0,2021-11-18
107826.0,sold,110000.0,2.0,2.0,0.49,339400.0,North Wilkesboro,North Carolina,28659.0,,2022-03-29
25793.0,sold,457900.0,4.0,3.0,0.2,1039686.0,Gulf Breeze,Florida,32563.0,2304.0,2021-11-30
52608.0,sold,223000.0,3.0,2.0,0.15,1171295.0,Savannah,Georgia,31405.0,1273.0,2022-03-25
53098.0,sold,275000.0,2.0,1.0,,621608.0,Jacksonville,Florida,32207.0,1072.0,2022-02-25
72865.0,sold,275000.0,3.0,2.0,0.94,1329434.0,Athens,Georgia,30601.0,1514.0,2022-04-18
35637.0,sold,179000.0,4.0,2.0,0.16,1771135.0,Melbourne,Florida,32901.0,1221.0,2022-04-01
30172.0,sold,249900.0,2.0,2.0,0.33,209045.0,Leesburg,Florida,34788.0,1488.0,2022-03-31
83722.0,sold,899000.0,6.0,6.0,0.61,1087702.0,Alpharetta,Georgia,30022.0,5786.0,2021-11-23
70677.0,sold,739900.0,6.0,5.0,0.73,1523718.0,Mint Hill,North Carolina,28227.0,4482.0,2021-12-21
23617.0,sold,300000.0,2.0,2.0,0.03,606247.0,Merritt Island,Florida,32952.0,1269.0,2021-12-17
27061.0,sold,525000.0,2.0,2.0,,191814.0,Saint Augustine,Florida,32092.0,2160.0,2022-03-31
109914.0,sold,350000.0,3.0,2.0,1.35,110202.0,Huntersville,North Carolina,28078.0,1603.0,2022-04-20
2632.0,sold,390000.0,5.0,4.0,4.58,501385.0,Midway,Georgia,31320.0,3451.0,2021-11-15
47407.0,sold,389900.0,4.0,3.0,0.09,207720.0,Savannah,Georgia,31405.0,2669.0,2022-04-22
63726.0,sold,482900.0,5.0,4.0,0.18,1152416.0,Belmont,North Carolina,28012.0,3569.0,2022-03-30
56903.0,sold,140000.0,,,28.28,1986263.0,Albemarle,North Carolina,28001.0,,2021-11-29
93876.0,sold,484000.0,3.0,3.0,0.15,1103324.0,Southport,North Carolina,28461.0,2510.0,2022-02-18
77012.0,sold,10000.0,,,0.6,363943.0,Macon,Georgia,31204.0,,2022-02-15
72865.0,sold,645000.0,5.0,4.0,0.44,1239456.0,Johns Creek,Georgia,30022.0,3250.0,2022-04-15
26900.0,sold,177700.0,3.0,1.0,0.29,1302488.0,Charlotte,North Carolina,28208.0,1112.0,2022-04-19
81694.0,sold,424900.0,4.0,3.0,0.16,685814.0,Marietta,Georgia,30062.0,3738.0,2021-12-09
64002.0,sold,239900.0,3.0,2.0,1.09,1329120.0,Warrenville,South Carolina,29851.0,1320.0,2022-03-10
42430.0,sold,120000.0,2.0,2.0,0.02,696483.0,Decatur,Georgia,30035.0,1572.0,2022-04-04
78552.0,sold,900000.0,5.0,4.0,0.33,546210.0,Charlotte,North Carolina,28277.0,4029.0,2022-03-31
11505.0,sold,425000.0,3.0,3.0,0.24,273559.0,Orlando,Florida,32806.0,1604.0,2022-03-31
30750.0,sold,585000.0,4.0,3.0,0.26,647870.0,Apopka,Florida,32712.0,2645.0,2022-04-25
27030.0,sold,447236.0,4.0,4.0,0.04,707031.0,Charlotte,North Carolina,28206.0,2081.0,2022-02-22
70677.0,sold,429900.0,4.0,3.0,0.18,790857.0,Palm Bay,Florida,32909.0,2304.0,2022-04-21
52608.0,sold,99000.0,,,0.06,1332519.0,Savannah,Georgia,31401.0,,2022-01-05
100794.0,sold,349000.0,3.0,2.0,0.44,1310889.0,Rome,Georgia,30161.0,2059.0,2021-11-17
50826.0,sold,749000.0,6.0,6.0,0.29,1136220.0,Newnan,Georgia,30263.0,4830.0,2022-04-01
53394.0,sold,125000.0,2.0,2.0,,1002698.0,Altamonte Springs,Florida,32714.0,984.0,2022-04-15
78963.0,sold,219000.0,3.0,2.0,0.58,1438237.0,Grimesland,North Carolina,27837.0,1450.0,2021-12-30
32304.0,sold,499900.0,3.0,3.0,0.14,1800001.0,Atlanta,Georgia,30315.0,1672.0,2021-11-19
5798.0,sold,274900.0,3.0,2.0,,1391967.0,Jacksonville,Florida,32225.0,1197.0,2022-02-08
21075.0,sold,310000.0,2.0,3.0,0.18,1531940.0,Celebration,Florida,34747.0,1360.0,2022-02-25
14716.0,sold,610000.0,3.0,2.0,0.19,434013.0,Miami,Florida,33157.0,1927.0,2022-04-22
62706.0,sold,109000.0,,,15.0,1891273.0,Martin,Georgia,30557.0,,2022-04-18
99901.0,sold,199900.0,3.0,2.0,3.84,664068.0,Macon,Georgia,31220.0,2062.0,2022-04-15
82468.0,sold,352000.0,3.0,2.0,0.08,,Cutler Bay,Florida,33189.0,1309.0,2022-03-31
35794.0,sold,519900.0,2.0,2.0,,700257.0,Hollywood,Florida,33019.0,1350.0,2021-12-31
22440.0,sold,54900.0,,,3.14,727325.0,Lincolnton,North Carolina,28092.0,,2022-01-28
71794.0,sold,489000.0,3.0,2.0,0.14,861498.0,Clermont,Florida,34711.0,1743.0,2022-03-31
65788.0,sold,230000.0,4.0,2.0,0.22,459532.0,Pensacola,Florida,32503.0,1782.0,2021-12-20
87161.0,sold,379900.0,3.0,3.0,0.21,1039150.0,Elizabeth City,North Carolina,27909.0,2345.0,2022-03-01
23214.0,sold,199900.0,4.0,2.0,0.12,1476226.0,New Smyrna Beach,Florida,32168.0,1260.0,2022-03-11
30499.0,sold,309900.0,3.0,2.0,,1651325.0,Yulee,Florida,32097.0,1543.0,2021-12-03
38891.0,sold,259900.0,3.0,2.0,0.24,734799.0,Ocala,Florida,34472.0,1559.0,2022-03-14
30788.0,sold,300000.0,3.0,2.0,0.29,1638358.0,Rock Hill,South Carolina,29732.0,1200.0,2022-04-21
62711.0,sold,150000.0,3.0,2.0,0.37,1636682.0,Macon,Georgia,31210.0,1555.0,2022-02-28
78660.0,sold,154900.0,2.0,1.0,0.3,1598398.0,Pensacola,Florida,32506.0,1820.0,2022-03-08
58713.0,sold,389900.0,4.0,2.0,0.23,752909.0,Palm Bay,Florida,32909.0,1958.0,2021-12-06
5527.0,sold,36500.0,2.0,1.0,0.28,689565.0,Macon,Georgia,31217.0,926.0,2021-12-28
101058.0,sold,510000.0,5.0,5.0,0.07,637724.0,Kissimmee,Florida,34747.0,2263.0,2022-04-21
81856.0,sold,412000.0,4.0,3.0,0.16,207160.0,Winter Springs,Florida,32708.0,2301.0,2022-04-15
51569.0,sold,175000.0,3.0,2.0,0.24,964806.0,Panama City,Florida,32404.0,1568.0,2022-04-22
67353.0,sold,174000.0,,,5.0,1846432.0,Greer,South Carolina,29651.0,,2022-02-01
56774.0,sold,275000.0,3.0,2.0,0.22,830312.0,Titusville,Florida,32780.0,1746.0,2021-12-17
29175.0,sold,249900.0,3.0,2.0,0.46,296752.0,Midway,Georgia,31320.0,,2022-02-24
52608.0,sold,299900.0,4.0,2.0,0.25,790416.0,Pooler,Georgia,31322.0,2065.0,2021-12-29
47264.0,sold,289900.0,3.0,2.0,0.21,516009.0,Melbourne,Florida,32935.0,1655.0,2022-03-30
27708.0,sold,225000.0,3.0,1.0,0.55,761194.0,Lincolnton,North Carolina,28092.0,1217.0,2021-12-02
17823.0,sold,500000.0,3.0,2.0,0.12,432097.0,Miami,Florida,33196.0,1668.0,2022-04-12
6916.0,sold,538000.0,3.0,4.0,0.04,944620.0,Atlanta,Georgia,30339.0,3626.0,2022-03-01
61945.0,sold,479000.0,3.0,3.0,0.1,340722.0,Atlanta,Georgia,30316.0,1816.0,2022-03-11
2849.0,sold,279900.0,3.0,2.0,0.18,234099.0,Daytona Beach,Florida,32114.0,1623.0,2021-12-30
10437.0,sold,566900.0,4.0,4.0,0.36,1160847.0,Cumming,Georgia,30040.0,,2021-11-23
53567.0,sold,320000.0,6.0,3.0,0.67,770739.0,Gastonia,North Carolina,28056.0,2120.0,2021-11-10
90600.0,sold,379900.0,4.0,5.0,0.7,1336943.0,Jacksonville,North Carolina,28540.0,3539.0,2021-11-02
82468.0,sold,185000.0,2.0,2.0,,1324789.0,Miami,Florida,33126.0,855.0,2022-01-21
53090.0,sold,215000.0,3.0,2.0,,1793183.0,Winder,Georgia,30680.0,1450.0,2022-03-31
19976.0,sold,330000.0,4.0,3.0,0.07,423711.0,McDonough,Georgia,30253.0,1550.0,2022-03-14
16742.0,sold,425000.0,2.0,3.0,0.18,1327830.0,New Bern,North Carolina,28560.0,2036.0,2022-02-16
94022.0,sold,449015.0,4.0,3.0,0.54,597624.0,North Augusta,South Carolina,29860.0,2959.0,2022-04-19
21734.0,sold,219000.0,3.0,2.0,0.24,1520974.0,Southport,North Carolina,28461.0,1202.0,2022-04-19
70271.0,sold,5600000.0,9.0,10.0,2.07,788555.0,Ponte Vedra Beach,Florida,32082.0,10200.0,2022-03-01
33716.0,sold,209000.0,3.0,2.0,0.17,634988.0,Midway,Georgia,31320.0,1339.0,2022-01-28
70650.0,sold,385000.0,5.0,3.0,0.19,1609793.0,Hiram,Georgia,30141.0,2876.0,2022-04-13
22452.0,sold,189900.0,3.0,2.0,0.27,962941.0,Florence,South Carolina,29501.0,1720.0,2021-12-10
81069.0,sold,109000.0,1.0,1.0,0.17,614460.0,Stockbridge,Georgia,30281.0,744.0,2022-03-07
81064.0,sold,260000.0,2.0,2.0,,104167.0,Miami,Florida,33176.0,1242.0,2021-12-22
81660.0,sold,330000.0,3.0,2.0,0.31,505643.0,Clermont,Florida,34711.0,1431.0,2022-03-04
22611.0,sold,550000.0,2.0,2.0,,1312875.0,Miami,Florida,33132.0,1357.0,2022-04-08
52634.0,sold,142750.0,2.0,1.0,0.12,210250.0,Lady Lake,Florida,32159.0,936.0,2022-03-08
10437.0,sold,450000.0,5.0,3.0,1.81,631549.0,Grayson,Georgia,30017.0,4279.0,2022-04-11
70650.0,sold,342000.0,3.0,3.0,0.1,1326674.0,Cumming,Georgia,30040.0,1856.0,2022-02-07
43317.0,sold,289999.0,3.0,2.0,0.23,1834265.0,Palm Bay,Florida,32907.0,1453.0,2022-04-01
64136.0,sold,715000.0,2.0,3.0,,1762323.0,Miami,Florida,33132.0,1237.0,2022-04-15
32296.0,sold,264800.0,3.0,2.0,0.34,283834.0,Savannah,Georgia,31419.0,1557.0,2021-10-29
10751.0,sold,199000.0,3.0,2.0,0.49,655393.0,Jacksonville,North Carolina,28540.0,1800.0,2021-11-05
70287.0,sold,561000.0,5.0,3.0,0.26,253085.0,Orlando,Florida,32824.0,3115.0,2022-04-04
70650.0,sold,270000.0,4.0,3.0,0.02,210400.0,Riverdale,Georgia,30296.0,1560.0,2022-04-14
72867.0,sold,415000.0,,,0.26,47128.0,Bluffton,South Carolina,29910.0,,2021-11-10
24208.0,sold,335000.0,3.0,2.0,1.0,104877.0,York,South Carolina,29745.0,1525.0,2021-11-05
47584.0,sold,280000.0,3.0,2.0,0.17,1825758.0,Leland,North Carolina,28451.0,1647.0,2021-11-10
37169.0,sold,220000.0,3.0,3.0,0.04,83699.0,Kissimmee,Florida,34746.0,1277.0,2022-02-15
95764.0,sold,450000.0,3.0,2.0,0.28,1795690.0,Gainesville,Florida,32606.0,2119.0,2022-04-20
21760.0,sold,159900.0,3.0,2.0,0.58,513585.0,Orlando,Florida,32833.0,1232.0,2022-03-31
32211.0,sold,280000.0,3.0,3.0,,977807.0,Stockbridge,Georgia,30281.0,1870.0,2022-01-21
3000.0,sold,1194655.0,,,749.0,1031996.0,Kelly,North Carolina,28448.0,,2022-03-01
52700.0,sold,95000.0,1.0,1.0,,756348.0,Gainesville,Florida,32608.0,645.0,2021-11-01
70650.0,sold,350000.0,6.0,3.0,0.1,583930.0,Fayetteville,Georgia,30215.0,1603.0,2022-02-04
64123.0,sold,165000.0,1.0,1.0,,74305.0,Miami,Florida,33176.0,650.0,2022-02-14
46136.0,sold,290400.0,4.0,3.0,0.17,1021962.0,Perry,Georgia,31069.0,2406.0,2021-12-15
93511.0,sold,439900.0,3.0,2.0,0.2,1067925.0,Decatur,Georgia,30032.0,1395.0,2022-03-22
52781.0,sold,19900.0,,,1.35,1934307.0,Homestead,Florida,33035.0,,2021-11-19
75458.0,sold,199000.0,2.0,1.0,0.2,437309.0,Clayton,Georgia,30525.0,980.0,2022-02-18
88476.0,sold,365000.0,1.0,2.0,0.02,1229757.0,Atlanta,Georgia,30309.0,895.0,2022-03-21
25789.0,sold,364990.0,3.0,2.0,0.11,316435.0,Newberry,Florida,32669.0,1787.0,2021-12-23
25970.0,sold,493997.0,5.0,5.0,0.19,651457.0,Iron Station,North Carolina,28080.0,4455.0,2021-11-01
64006.0,sold,149900.0,3.0,2.0,,340708.0,Augusta,Georgia,30909.0,1204.0,2022-01-27
59718.0,sold,1575000.0,4.0,1.0,0.88,423455.0,Eatonton,Georgia,31024.0,,2022-03-16
3992.0,sold,375000.0,,,1.2,1918862.0,Jacksonville,Florida,32218.0,,2021-11-24
71025.0,sold,625000.0,4.0,2.0,0.9,682255.0,Miami,Florida,33187.0,1834.0,2021-11-15
62928.0,sold,398000.0,3.0,3.0,0.25,1373105.0,Orlando,Florida,32824.0,2481.0,2022-03-11
51515.0,sold,160000.0,3.0,3.0,0.2,1488324.0,Lithonia,Georgia,30058.0,1352.0,2022-03-08
79318.0,sold,299000.0,4.0,2.0,0.23,258212.0,Palm Bay,Florida,32908.0,1518.0,2022-03-21
93190.0,sold,425000.0,4.0,3.0,0.46,1679064.0,Swansboro,North Carolina,28584.0,2671.0,2022-01-07
10437.0,sold,729000.0,3.0,4.0,0.28,366063.0,Roswell,Georgia,30075.0,2996.0,2022-02-17
71792.0,sold,280000.0,2.0,2.0,0.17,1130614.0,Leesburg,Florida,34748.0,1541.0,2022-03-23
47583.0,sold,350000.0,,,1.3,291234.0,North Topsail Beach,North Carolina,28460.0,,2022-03-25
17072.0,sold,209900.0,3.0,2.0,0.47,280798.0,Richlands,North Carolina,28574.0,1580.0,2022-04-18
64006.0,sold,309900.0,5.0,4.0,0.19,1744579.0,Grovetown,Georgia,30813.0,2700.0,2022-02-25
65273.0,sold,1225000.0,6.0,5.0,2.0,272578.0,Canton,Georgia,30115.0,5411.0,2022-02-22
63104.0,sold,337000.0,4.0,3.0,2.74,1548749.0,Griffin,Georgia,30223.0,2444.0,2022-03-25
70242.0,sold,299000.0,4.0,2.0,0.19,1715125.0,Clermont,Florida,34711.0,1344.0,2022-04-04
86168.0,sold,245000.0,2.0,3.0,,898092.0,Jacksonville,Florida,32205.0,1260.0,2021-12-17
53390.0,sold,399900.0,4.0,3.0,0.4,1688125.0,Villa Rica,Georgia,30180.0,2008.0,2021-12-30
26141.0,sold,895000.0,5.0,5.0,2.89,724426.0,Lincolnton,Georgia,30817.0,3950.0,2022-03-03
70027.0,sold,311070.0,4.0,3.0,0.16,583078.0,Monroe,North Carolina,28112.0,1823.0,2022-04-22
80446.0,sold,385000.0,3.0,3.0,10.0,537951.0,Archer,Florida,32618.0,1296.0,2022-04-15
92049.0,sold,225000.0,3.0,2.0,0.31,919898.0,Savannah,Georgia,31419.0,1295.0,2022-02-25
24357.0,sold,185000.0,1.0,1.0,0.01,168747.0,Atlanta,Georgia,30318.0,,2022-04-08
10371.0,sold,179900.0,2.0,2.0,,1197820.0,Greer,South Carolina,29650.0,,2022-01-21
36102.0,sold,320000.0,2.0,2.0,0.05,1604159.0,Orlando,Florida,32819.0,1346.0,2021-10-29
6961.0,sold,199999.0,3.0,2.0,0.46,863721.0,Jacksonville,Florida,32207.0,1757.0,2021-11-08
11267.0,sold,190000.0,3.0,2.0,0.19,1578086.0,Pensacola,Florida,32526.0,1477.0,2022-02-28
70677.0,sold,444900.0,3.0,3.0,,578755.0,Charlotte,North Carolina,28205.0,2261.0,2022-03-01
49412.0,sold,139900.0,3.0,3.0,0.01,1075837.0,Atlanta,Georgia,30331.0,1224.0,2022-03-22
47583.0,sold,444900.0,4.0,2.0,0.16,39714.0,Wilmington,North Carolina,28409.0,2470.0,2021-12-30
33530.0,sold,105000.0,2.0,2.0,,1298701.0,Charlotte,North Carolina,28212.0,1053.0,2021-11-18
83780.0,sold,169900.0,2.0,2.0,0.03,1013670.0,Atlanta,Georgia,30341.0,1230.0,2021-11-23
101004.0,sold,130000.0,2.0,2.0,0.07,1335191.0,Davenport,Florida,33897.0,480.0,2022-04-19
93456.0,sold,230900.0,3.0,2.0,0.24,1366970.0,Macon,Georgia,31204.0,1737.0,2022-04-07
44583.0,sold,246600.0,3.0,2.0,0.24,33638.0,Jacksonville,North Carolina,28546.0,1587.0,2021-12-07
71241.0,sold,177000.0,3.0,2.0,0.21,1825316.0,Rock Hill,South Carolina,29730.0,985.0,2022-01-21
28174.0,sold,575000.0,4.0,2.0,0.33,1339542.0,Charlotte,North Carolina,28210.0,2267.0,2022-03-14
18863.0,sold,243600.0,,,6.34,1853013.0,Greer,South Carolina,29651.0,,2022-04-22
29937.0,sold,287500.0,2.0,2.0,,613225.0,Cape Canaveral,Florida,32920.0,1208.0,2021-12-20
14190.0,sold,349000.0,,,0.57,1104258.0,Supply,North Carolina,28462.0,,2022-03-04
89138.0,sold,195000.0,3.0,2.0,1.5,649556.0,Reidsville,Georgia,30453.0,2268.0,2022-04-06
67913.0,sold,399000.0,5.0,3.0,1.29,69172.0,Morganton,North Carolina,28655.0,2554.0,2021-12-10
46403.0,sold,260000.0,2.0,2.0,0.19,684380.0,Kissimmee,Florida,34743.0,1108.0,2022-02-01
61945.0,sold,495000.0,5.0,4.0,0.29,1003177.0,Charlotte,North Carolina,28214.0,2960.0,2022-02-03
25797.0,sold,365415.0,3.0,2.0,0.14,280250.0,Carolina Shores,North Carolina,28467.0,2258.0,2022-03-23
75317.0,sold,339000.0,3.0,2.0,0.12,320311.0,Kissimmee,Florida,34744.0,1331.0,2022-04-04
15543.0,sold,180000.0,,,1.81,1469023.0,South Fulton,Georgia,30349.0,,2022-03-03
98097.0,sold,405000.0,3.0,3.0,0.22,1105134.0,Bluffton,South Carolina,29910.0,2785.0,2021-12-16
48793.0,sold,360000.0,4.0,2.0,,1812018.0,Jacksonville,Florida,32222.0,2046.0,2022-03-25
82033.0,sold,209000.0,,,,1414742.0,College Park,Georgia,30349.0,,2021-10-29
22611.0,sold,460000.0,5.0,3.0,0.14,715280.0,Charlotte,North Carolina,28262.0,2440.0,2022-03-02
6906.0,sold,610000.0,6.0,5.0,0.23,1031179.0,Canton,Georgia,30115.0,4410.0,2022-04-19
53231.0,sold,190000.0,3.0,2.0,0.09,1666718.0,Pensacola,Florida,32514.0,1200.0,2022-03-08
1688.0,sold,300000.0,3.0,3.0,0.39,151808.0,Greenville,North Carolina,27858.0,2206.0,2022-04-12
4163.0,sold,345000.0,3.0,3.0,0.67,659103.0,Lincolnton,North Carolina,28092.0,1947.0,2022-02-25
60228.0,sold,139900.0,2.0,1.0,0.24,342451.0,Forest City,North Carolina,28043.0,672.0,2022-04-01
11271.0,sold,255000.0,3.0,3.0,0.12,1805105.0,Union City,Georgia,30291.0,1717.0,2022-03-15
81430.0,sold,274900.0,2.0,2.0,0.09,1466159.0,Orlando,Florida,32825.0,1068.0,2022-04-05
52696.0,sold,229000.0,3.0,2.0,0.28,1575591.0,Kathleen,Georgia,31047.0,1786.0,2021-12-28
70650.0,sold,255000.0,4.0,3.0,0.03,1239220.0,Stone Mountain,Georgia,30083.0,1706.0,2022-04-11
87562.0,sold,350000.0,3.0,3.0,0.64,32688.0,Riverdale,Georgia,30296.0,2620.0,2022-01-28
78660.0,sold,559900.0,3.0,2.0,1.03,1657767.0,Milton,Florida,32583.0,2433.0,2022-04-18
